TIMESTAMP ECG(microV)
789051610933879808 -18
789051610941573888 -26
789051610949267968 -26
789051610956962048 -2
789051610964656128 33
789051610972350208 40
789051610980044416 23
789051610987738496 9
789051610995432576 -7
789051611003126656 -26
789051611010820736 -35
789051611018514816 -23
789051611026208896 -16
789051611033902976 -23
789051611041597056 -28
789051611049291136 -18
789051611056985216 -16
789051611064679296 -21
789051611072373376 -23
789051611080067584 -21
789051611087761664 -26
789051611095455744 -61
789051611103149824 -85
789051611110843904 26
789051611118537984 319
789051611126232064 618
789051611133926144 691
789051611141620224 449
789051611149314304 40
789051611157008384 -220
789051611164702522 -170
789051611172397312 -71
789051611180092160 -108
789051611187786880 -132
789051611195481728 -89
789051611203176448 -85
789051611210871296 -106
789051611218566016 -113
789051611226260864 -108
789051611233955584 -99
789051611241650432 -89
789051611249345152 -85
789051611257040000 -78
789051611264734720 -66
789051611272429568 -61
789051611280124288 -61
789051611287819136 -59
789051611295513856 -44
789051611303208704 -33
789051611310903424 -28
789051611318598272 -18
789051611326292992 -4
789051611333987840 0
789051611341682560 7
789051611349377408 23
789051611357072128 35
789051611364766976 37
789051611372461696 40
789051611380156544 49
789051611387851264 49
789051611395546112 37
789051611403240960 26
789051611410935680 26
789051611418630528 26
789051611426325248 9
789051611434020096 -9
789051611441714816 -21
789051611449409664 -40
789051611457104384 -59
789051611464799232 -71
789051611472493952 -92
789051611480188800 -116
789051611487883520 -118
789051611495578368 -113
789051611503273088 -116
789051611510967936 -113
789051611518662656 -108
789051611526357504 -106
789051611534052224 -108
789051611541747072 -106
789051611549441792 -99
789051611557136640 -99
789051611564831360 -106
789051611572526208 -111
789051611580220928 -113
789051611587915776 -116
789051611595610496 -118
789051611603305344 -120
789051611611000064 -123
789051611618694912 -123
789051611626389760 -118
789051611634084480 -123
789051611641779328 -127
789051611649474048 -118
789051611657168896 -113
789051611664863616 -120
789051611672558464 -120
789051611680253184 -113
789051611687948032 -106
789051611695642752 -99
789051611703337600 -92
789051611711032320 -89
789051611718727168 -85
789051611726421916 -87
789051611734116224 -75
789051611741810560 -37
789051611749505024 -11
789051611757199360 -18
789051611764893696 -35
789051611772588032 -47
789051611780282496 -63
789051611787976832 -80
789051611795671168 -82
789051611803365504 -71
789051611811059968 -66
789051611818754304 -73
789051611826448640 -71
789051611834142976 -56
789051611841837440 -54
789051611849531776 -56
789051611857226112 -49
789051611864920448 -42
789051611872614912 -63
789051611880309248 -111
789051611888003584 -85
789051611895697920 132
789051611903392384 471
789051611911086720 691
789051611918781056 603
789051611926475392 234
789051611934169856 -130
789051611941864192 -196
789051611949558528 -61
789051611957252864 -42
789051611964947328 -99
789051611972641664 -78
789051611980336000 -47
789051611988030336 -56
789051611995724800 -59
789051612003419136 -52
789051612011113472 -42
789051612018807808 -30
789051612026502272 -28
789051612034196608 -11
789051612041890944 11
789051612049585280 -4
789051612057279744 -37
789051612064974080 -18
789051612072668416 18
789051612080362752 16
789051612088057216 4
789051612095751552 9
789051612103445888 26
789051612111140224 44
789051612118834688 56
789051612126529024 71
789051612134223360 87
789051612141917696 89
789051612149612160 89
789051612157306496 99
789051612165000832 106
789051612172695168 104
789051612180389632 92
789051612188083968 78
789051612195778304 75
789051612203472640 68
789051612211167104 52
789051612218861440 40
789051612226555776 26
789051612234250112 0
789051612241944576 -16
789051612249638912 -26
789051612257333248 -33
789051612265027584 -35
789051612272722048 -35
789051612280416384 -37
789051612288110792 -40
789051612295805184 -35
789051612303499520 -33
789051612311193984 -28
789051612318888320 -30
789051612326582656 -44
789051612334276992 -47
789051612341971456 -30
789051612349665792 -33
789051612357360128 -56
789051612365054464 -56
789051612372748928 -47
789051612380443264 -54
789051612388137600 -61
789051612395831936 -49
789051612403526400 -35
789051612411220736 -44
789051612418915072 -56
789051612426609408 -49
789051612434303872 -40
789051612441998208 -44
789051612449692544 -44
789051612457386880 -42
789051612465081344 -37
789051612472775680 -40
789051612480470016 -44
789051612488164352 -42
789051612495858816 -33
789051612503553152 -35
789051612511247488 -47
789051612518941824 -40
789051612526636288 -26
789051612534330624 -28
789051612542024960 -14
789051612549719296 21
789051612557413760 28
789051612565108096 -14
789051612572802432 -47
789051612580496768 -44
789051612588191232 -52
789051612595885568 -78
789051612603579904 -85
789051612611274240 -73
789051612618968704 -71
789051612626663040 -78
789051612634357376 -73
789051612642051712 -63
789051612649746176 -61
789051612657440512 -63
789051612665134848 -59
789051612672829184 -61
789051612680523648 -97
789051612688217984 -118
789051612695912320 7
789051612703606656 300
789051612711301120 601
789051612718995456 686
789051612726689792 445
789051612734384128 30
789051612742078592 -210
789051612749772928 -153
789051612757467264 -66
789051612765161600 -101
789051612772856064 -113
789051612780550400 -82
789051612788244736 -82
789051612795939072 -80
789051612803633536 -68
789051612811327872 -68
789051612819022208 -68
789051612826716544 -56
789051612834411008 -52
789051612842105344 -52
789051612849799668 -35
789051612857494016 -21
789051612865188352 -23
789051612872882816 -26
789051612880577152 -16
789051612888271488 -4
789051612895965824 -4
789051612903660288 -11
789051612911354624 2
789051612919048960 21
789051612926743296 21
789051612934437760 30
789051612942132096 49
789051612949826432 59
789051612957520768 59
789051612965215232 61
789051612972909568 66
789051612980603904 63
789051612988298240 47
789051612995992704 42
789051613003687040 47
789051613011381376 35
789051613019075712 9
789051613026770176 0
789051613034464512 -2
789051613042158848 -16
789051613049853184 -40
789051613057547648 -61
789051613065241984 -66
789051613072936320 -56
789051613080630656 -61
789051613088325120 -78
789051613096019456 -73
789051613103713792 -61
789051613111408128 -63
789051613119102592 -61
789051613126796928 -47
789051613134491264 -44
789051613142185600 -49
789051613149880064 -44
789051613157574400 -40
789051613165268736 -44
789051613172963072 -49
789051613180657536 -47
789051613188351872 -40
789051613196046208 -42
789051613203740544 -49
789051613211435008 -47
789051613219129344 -44
789051613226823680 -52
789051613234518016 -54
789051613242212480 -44
789051613249906816 -47
789051613257601152 -52
789051613265295488 -44
789051613272989952 -40
789051613280684288 -40
789051613288378624 -37
789051613296072960 -42
789051613303767424 -47
789051613311461760 -42
789051613319156096 -33
789051613326850432 -33
789051613334544896 -37
789051613342239232 -42
789051613349933568 -44
789051613357627904 -37
789051613365322368 -30
789051613373016704 -23
789051613380711040 0
789051613388405376 21
789051613396099840 18
789051613403794176 0
789051613411488546 -14
789051613419182848 -30
789051613426877184 -40
789051613434571648 -40
789051613442265984 -42
789051613449960320 -37
789051613457654656 -33
789051613465349120 -35
789051613473043456 -37
789051613480737792 -40
789051613488432128 -37
789051613496126592 -40
789051613503820928 -54
789051613511515264 -78
789051613519209600 -113
789051613526904064 -80
789051613534598400 134
789051613542292736 464
789051613549987072 686
789051613557681536 596
789051613565375872 224
789051613573070208 -134
789051613580764544 -201
789051613588459008 -82
789051613596153344 -73
789051613603847680 -127
789051613611542016 -108
789051613619236480 -89
789051613626930816 -97
789051613634625152 -85
789051613642319488 -73
789051613650013952 -71
789051613657708288 -63
789051613665402624 -59
789051613673096960 -61
789051613680791424 -56
789051613688485760 -47
789051613696180096 -33
789051613703874432 -23
789051613711568896 -26
789051613719263232 -28
789051613726957568 -11
789051613734651904 2
789051613742346368 4
789051613750040704 18
789051613757735040 33
789051613765429376 37
789051613773123840 40
789051613780818176 59
789051613788512512 73
789051613796206848 68
789051613803901312 63
789051613811595648 71
789051613819289984 78
789051613826984320 63
789051613834678784 47
789051613842373120 42
789051613850067456 28
789051613857761792 4
789051613865456256 -7
789051613873150592 -18
789051613880844928 -35
789051613888539264 -52
789051613896233728 -63
789051613903928064 -63
789051613911622400 -61
789051613919316736 -71
789051613927011200 -71
789051613934705536 -61
789051613942399872 -63
789051613950094208 -68
789051613957788672 -54
789051613965483008 -47
789051613973177422 -59
789051613980872064 -59
789051613988566656 -54
789051613996261248 -56
789051614003955840 -66
789051614011650432 -73
789051614019344896 -71
789051614027039488 -78
789051614034734080 -99
789051614042428672 -116
789051614050123264 -106
789051614057817856 -92
789051614065512448 -92
789051614073207040 -101
789051614080901504 -101
789051614088596096 -92
789051614096290688 -85
789051614103985280 -82
789051614111679872 -78
789051614119374464 -78
789051614127069056 -82
789051614134763648 -82
789051614142458240 -71
789051614150152704 -63
789051614157847296 -73
789051614165541888 -75
789051614173236480 -59
789051614180931072 -59
789051614188625664 -71
789051614196320256 -66
789051614204014848 -54
789051614211709440 -54
789051614219403904 -59
789051614227098496 -40
789051614234793088 0
789051614242487680 14
789051614250182272 -2
789051614257876864 -14
789051614265571456 -21
789051614273266048 -44
789051614280960512 -56
789051614288655104 -44
789051614296349696 -35
789051614304044288 -42
789051614311738880 -47
789051614319433472 -42
789051614327128064 -37
789051614334822656 -30
789051614342517248 -28
789051614350211712 -35
789051614357906304 -44
789051614365600896 -61
789051614373295488 -92
789051614380990080 -49
789051614388684672 170
789051614396379264 485
789051614404073856 679
789051614411768448 584
789051614419462912 220
789051614427157504 -127
789051614434852096 -177
789051614442546688 -54
789051614450241280 -59
789051614457935872 -125
789051614465630464 -92
789051614473325056 -59
789051614481019520 -73
789051614488714112 -78
789051614496408704 -68
789051614504103296 -63
789051614511797888 -61
789051614519492480 -56
789051614527187072 -47
789051614534881558 -42
789051614542575872 -42
789051614550270208 -33
789051614557964416 -21
789051614565658752 -16
789051614573353088 -11
789051614581047424 -7
789051614588741632 0
789051614596435968 9
789051614604130304 4
789051614611824512 2
789051614619518848 16
789051614627213184 30
789051614634907392 30
789051614642601728 35
789051614650296064 52
789051614657990400 63
789051614665684608 59
789051614673378944 40
789051614681073280 28
789051614688767488 26
789051614696461824 18
789051614704156160 14
789051614711850496 9
789051614719544704 -9
789051614727239040 -40
789051614734933376 -59
789051614742627584 -66
789051614750321920 -73
789051614758016256 -80
789051614765710592 -82
789051614773404800 -82
789051614781099136 -75
789051614788793472 -78
789051614796487680 -82
789051614804182016 -71
789051614811876352 -59
789051614819570560 -68
789051614827264896 -73
789051614834959232 -59
789051614842653568 -56
789051614850347776 -63
789051614858042112 -56
789051614865736448 -54
789051614873430656 -66
789051614881124992 -63
789051614888819328 -56
789051614896513664 -63
789051614904207872 -71
789051614911902208 -71
789051614919596544 -68
789051614927290752 -63
789051614934985088 -61
789051614942679424 -59
789051614950373632 -61
789051614958067968 -59
789051614965762304 -56
789051614973456640 -59
789051614981150848 -56
789051614988845184 -52
789051614996539520 -52
789051615004233728 -61
789051615011928064 -61
789051615019622400 -49
789051615027316736 -52
789051615035010944 -54
789051615042705280 -44
789051615050399616 -44
789051615058093824 -52
789051615065788160 -30
789051615073482496 4
789051615081176704 11
789051615088871040 -11
789051615096565348 -33
789051615104259968 -44
789051615111954560 -44
789051615119649280 -52
789051615127343872 -68
